order	B_all_min	B_all_avg	B_all_max	B_all_pre	B_all_wet	B_ven_min	B_ven_avg	B_ven_max	B_ven_pre	B_ven_wet	B_bla_min	B_bla_avg	B_bla_max	B_bla_pre	B_bla_wet	B_vtb_min	B_vtb_avg	B_vtb_max	B_vtb_pre	B_vtb_wet	T_all_min	T_all_avg	T_all_max	T_all_pre	T_all_wet	T_ven_min	T_ven_avg	T_ven_max	T_ven_pre	T_ven_wet	T_bla_min	T_bla_avg	T_bla_max	T_bla_pre	T_bla_wet	T_vtb_min	T_vtb_avg	T_vtb_max	T_vtb_pre	T_vtb_wet
147	-0.180635267	-0.180635267	-0.209879494	0.209879494	0.20646566	-0.072033391	-0.072033391	-0.059952724	0.059952724	0.072110677	-0.185926164	-0.185926164	-0.21709924	0.21709924	0.212991796	0.36185108	0.36185108	0.482074146	-0.482074146	-0.445875377	-0.104243693	-0.104243693	-0.07875112	0.07875112	0.058531373	-0.016363394	-0.016363394	0.037814915	-0.037814915	-0.042723092	-0.108522395	-0.108522395	-0.084445284	0.084445284	0.063466259	0.247223777	0.247223777	0.283329594	-0.283329594	-0.235355944
148	-0.180635267	-0.180635267	-0.180635267	0.209879494	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.059952724	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.21709924	0.212991796	0.36185108	0.36185108	0.36185108	-0.482074146	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.07875112	0.058531373	-0.016363394	-0.016363394	-0.016363394	-0.037814915	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.084445284	0.063466259	0.247223777	0.247223777	0.247223777	-0.283329594	-0.235355944
149	-0.180635267	-0.180635267	-0.180635267	0.180635267	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.072033391	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.185926164	0.212991796	0.36185108	0.36185108	0.36185108	-0.36185108	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.104243693	0.058531373	-0.016363394	-0.016363394	-0.016363394	0.016363394	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.108522395	0.063466259	0.247223777	0.247223777	0.247223777	-0.247223777	-0.235355944
150	-0.180635267	-0.180635267	-0.180635267	0.053877514	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.015880067	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.055691807	0.212991796	0.36185108	0.36185108	0.36185108	-0.11674144	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.063465169	0.058531373	-0.016363394	-0.016363394	-0.016363394	0.028422078	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.065178861	0.063466259	0.247223777	0.247223777	0.247223777	-0.118346303	-0.235355944
151	-0.180635267	-0.180635267	-0.180635267	0.180635267	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.072033391	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.185926164	0.212991796	0.36185108	0.36185108	0.36185108	-0.36185108	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.104243693	0.058531373	-0.016363394	-0.016363394	-0.016363394	0.016363394	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.108522395	0.063466259	0.247223777	0.247223777	0.247223777	-0.247223777	-0.235355944
152	-0.180635267	-0.180635267	-0.180635267	0.180635267	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.072033391	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.185926164	0.212991796	0.36185108	0.36185108	0.36185108	-0.36185108	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.104243693	0.058531373	-0.016363394	-0.016363394	-0.016363394	0.016363394	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.108522395	0.063466259	0.247223777	0.247223777	0.247223777	-0.247223777	-0.235355944
153	-0.180635267	-0.180635267	-0.180635267	0.209879494	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.059952724	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.21709924	0.212991796	0.36185108	0.36185108	0.36185108	-0.482074146	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.07875112	0.058531373	-0.016363394	-0.016363394	-0.016363394	-0.037814915	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.084445284	0.063466259	0.247223777	0.247223777	0.247223777	-0.283329594	-0.235355944
154	-0.180635267	-0.180635267	-0.180635267	0.053877514	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.015880067	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.055691807	0.212991796	0.36185108	0.36185108	0.36185108	-0.11674144	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.063465169	0.058531373	-0.016363394	-0.016363394	-0.016363394	0.028422078	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.065178861	0.063466259	0.247223777	0.247223777	0.247223777	-0.118346303	-0.235355944
155	-0.180635267	-0.180635267	-0.180635267	0.053877514	0.20646566	-0.072033391	-0.072033391	-0.072033391	0.015880067	0.072110677	-0.185926164	-0.185926164	-0.185926164	0.055691807	0.212991796	0.36185108	0.36185108	0.36185108	-0.11674144	-0.445875377	-0.104243693	-0.104243693	-0.104243693	0.063465169	0.058531373	-0.016363394	-0.016363394	-0.016363394	0.028422078	-0.042723092	-0.108522395	-0.108522395	-0.108522395	0.065178861	0.063466259	0.247223777	0.247223777	0.247223777	-0.118346303	-0.235355944
156	-0.180635267	-0.180635267	-0.180635267	0.053877514	0.1738076	-0.072033391	-0.072033391	-0.072033391	0.015880067	0.096349297	-0.185926164	-0.185926164	-0.185926164	0.055691807	0.177711276	0.36185108	0.36185108	0.36185108	-0.11674144	-0.289453543	-0.104243693	-0.104243693	-0.104243693	0.063465169	0.063804201	-0.016363394	-0.016363394	-0.016363394	0.028422078	0.006547039	-0.108522395	-0.108522395	-0.108522395	0.065178861	0.066564345	0.247223777	0.247223777	0.247223777	-0.118346303	-0.151276478
157	-0.180635267	-0.180635267	-0.180635267	-0.108952133	0.1738076	-0.072033391	-0.072033391	-0.072033391	-0.003876685	0.096349297	-0.185926164	-0.185926164	-0.185926164	-0.113930514	0.177711276	0.36185108	0.36185108	0.36185108	0.320988802	-0.289453543	-0.104243693	-0.104243693	-0.104243693	0.007739725	0.063804201	-0.016363394	-0.016363394	-0.016363394	0.084842716	0.006547039	-0.108522395	-0.108522395	-0.108522395	0.003954387	0.066564345	0.247223777	0.247223777	0.247223777	0.142584287	-0.151276478
158	-0.180635267	-0.180635267	-0.180635267	-0.108952133	0.1738076	-0.072033391	-0.072033391	-0.072033391	-0.003876685	0.096349297	-0.185926164	-0.185926164	-0.185926164	-0.113930514	0.177711276	0.36185108	0.36185108	0.36185108	0.320988802	-0.289453543	-0.104243693	-0.104243693	-0.104243693	0.007739725	0.063804201	-0.016363394	-0.016363394	-0.016363394	0.084842716	0.006547039	-0.108522395	-0.108522395	-0.108522395	0.003954387	0.066564345	0.247223777	0.247223777	0.247223777	0.142584287	-0.151276478
159	-0.180635267	-0.180635267	-0.180635267	-0.108952133	0.144563373	-0.072033391	-0.072033391	-0.072033391	-0.003876685	0.108429964	-0.185926164	-0.185926164	-0.185926164	-0.113930514	0.146538201	0.36185108	0.36185108	0.36185108	0.320988802	-0.169230478	-0.104243693	-0.104243693	-0.104243693	0.007739725	0.089296774	-0.016363394	-0.016363394	-0.016363394	0.084842716	0.060725348	-0.108522395	-0.108522395	-0.108522395	0.003954387	0.090641456	0.247223777	0.247223777	0.247223777	0.142584287	-0.115170662
160	-0.180635267	-0.180635267	-0.180635267	-0.108952133	0.144563373	-0.072033391	-0.072033391	-0.072033391	-0.003876685	0.108429964	-0.185926164	-0.185926164	-0.185926164	-0.113930514	0.146538201	0.36185108	0.36185108	0.36185108	0.320988802	-0.169230478	-0.104243693	-0.104243693	-0.104243693	0.007739725	0.089296774	-0.016363394	-0.016363394	-0.016363394	0.084842716	0.060725348	-0.108522395	-0.108522395	-0.108522395	0.003954387	0.090641456	0.247223777	0.247223777	0.247223777	0.142584287	-0.115170662
161	-0.180635267	-0.180635267	-0.180635267	-0.046239182	0.144563373	-0.072033391	-0.072033391	-0.072033391	0.019101212	0.108429964	-0.185926164	-0.185926164	-0.185926164	-0.04928896	0.146538201	0.36185108	0.36185108	0.36185108	0.190089357	-0.169230478	-0.104243693	-0.104243693	-0.104243693	0.040307298	0.089296774	-0.016363394	-0.016363394	-0.016363394	0.085663427	0.060725348	-0.108522395	-0.108522395	-0.108522395	0.038069255	0.090641456	0.247223777	0.247223777	0.247223777	0.057088309	-0.115170662
162	-0.209879494	-0.180635267	-0.209879494	-0.108952133	0.144563373	-0.059952724	-0.072033391	-0.059952724	-0.003876685	0.108429964	-0.21709924	-0.185926164	-0.21709924	-0.113930514	0.146538201	0.482074146	0.36185108	0.482074146	0.320988802	-0.169230478	-0.07875112	-0.104243693	-0.07875112	0.007739725	0.089296774	0.037814915	-0.016363394	0.037814915	0.084842716	0.060725348	-0.084445284	-0.108522395	-0.084445284	0.003954387	0.090641456	0.283329594	0.247223777	0.283329594	0.142584287	-0.115170662
163	-0.209879494	-0.209879494	-0.209879494	-0.209879494	0.144563373	-0.059952724	-0.059952724	-0.059952724	-0.059952724	0.108429964	-0.21709924	-0.21709924	-0.21709924	-0.21709924	0.146538201	0.482074146	0.482074146	0.482074146	0.482074146	-0.169230478	-0.07875112	-0.07875112	-0.07875112	-0.07875112	0.089296774	0.037814915	0.037814915	0.037814915	0.037814915	0.060725348	-0.084445284	-0.084445284	-0.084445284	-0.084445284	0.090641456	0.283329594	0.283329594	0.283329594	0.283329594	-0.115170662
164	-0.209879494	-0.209879494	-0.209879494	-0.144563373	0.144563373	-0.059952724	-0.059952724	-0.059952724	-0.108429964	0.108429964	-0.21709924	-0.21709924	-0.21709924	-0.146538201	0.146538201	0.482074146	0.482074146	0.482074146	0.169230478	-0.169230478	-0.07875112	-0.07875112	-0.07875112	-0.089296774	0.089296774	0.037814915	0.037814915	0.037814915	-0.060725348	0.060725348	-0.084445284	-0.084445284	-0.084445284	-0.090641456	0.090641456	0.283329594	0.283329594	0.283329594	0.115170662	-0.115170662
165	-0.209879494	-0.209879494	-0.209879494	-0.144563373	0.144563373	-0.059952724	-0.059952724	-0.059952724	-0.108429964	0.108429964	-0.21709924	-0.21709924	-0.21709924	-0.146538201	0.146538201	0.482074146	0.482074146	0.482074146	0.169230478	-0.169230478	-0.07875112	-0.07875112	-0.07875112	-0.089296774	0.089296774	0.037814915	0.037814915	0.037814915	-0.060725348	0.060725348	-0.084445284	-0.084445284	-0.084445284	-0.090641456	0.090641456	0.283329594	0.283329594	0.283329594	0.115170662	-0.115170662
166	-0.209879494	-0.209879494	-0.209879494	-0.147977207	0.144563373	-0.059952724	-0.059952724	-0.059952724	-0.096272011	0.108429964	-0.21709924	-0.21709924	-0.21709924	-0.150645645	0.146538201	0.482074146	0.482074146	0.482074146	0.205429246	-0.169230478	-0.07875112	-0.07875112	-0.07875112	-0.109516521	0.089296774	0.037814915	0.037814915	0.037814915	-0.065633525	0.060725348	-0.084445284	-0.084445284	-0.084445284	-0.111620481	0.090641456	0.283329594	0.283329594	0.283329594	0.163144311	-0.115170662
167	-0.112365967	-0.209879494	-0.209879494	-0.112365967	0.144563373	0.008281268	-0.059952724	-0.059952724	0.008281268	0.108429964	-0.118037958	-0.21709924	-0.21709924	-0.118037958	0.146538201	0.357187571	0.482074146	0.482074146	0.357187571	-0.169230478	-0.012480021	-0.07875112	-0.07875112	-0.012480021	0.089296774	0.079934539	0.037814915	0.037814915	0.079934539	0.060725348	-0.017024638	-0.084445284	-0.084445284	-0.017024638	0.090641456	0.190557936	0.283329594	0.283329594	0.190557936	-0.115170662
168	-0.112365967	-0.209879494	-0.209879494	0.021219454	0.144563373	0.008281268	-0.059952724	-0.059952724	0.040118687	0.108429964	-0.118037958	-0.21709924	-0.21709924	0.020411288	0.146538201	0.357187571	0.482074146	0.482074146	0.039680394	-0.169230478	-0.012480021	-0.07875112	-0.07875112	0.068737996	0.089296774	0.079934539	0.037814915	0.037814915	0.077692209	0.060725348	-0.017024638	-0.084445284	-0.084445284	0.068276947	0.090641456	0.190557936	0.283329594	0.283329594	-0.034266837	-0.115170662
169	-0.112365967	-0.209879494	-0.180635267	0.144563373	0.144563373	0.008281268	-0.059952724	-0.072033391	0.108429964	0.108429964	-0.118037958	-0.21709924	-0.185926164	0.146538201	0.146538201	0.357187571	0.482074146	0.36185108	-0.169230478	-0.169230478	-0.012480021	-0.07875112	-0.104243693	0.089296774	0.089296774	0.079934539	0.037814915	-0.016363394	0.060725348	0.060725348	-0.017024638	-0.084445284	-0.108522395	0.090641456	0.090641456	0.190557936	0.283329594	0.247223777	-0.115170662	-0.115170662
170	-0.112365967	-0.209879494	-0.209879494	0.144563373	0.144563373	0.008281268	-0.059952724	-0.059952724	0.108429964	0.108429964	-0.118037958	-0.21709924	-0.21709924	0.146538201	0.146538201	0.357187571	0.482074146	0.482074146	-0.169230478	-0.169230478	-0.012480021	-0.07875112	-0.07875112	0.089296774	0.089296774	0.079934539	0.037814915	0.037814915	0.060725348	0.060725348	-0.017024638	-0.084445284	-0.084445284	0.090641456	0.090641456	0.190557936	0.283329594	0.283329594	-0.115170662	-0.115170662
171	-0.112365967	-0.209879494	-0.209879494	0.154182423	0.144563373	0.008281268	-0.059952724	-0.059952724	0.107887414	0.108429964	-0.118037958	-0.21709924	-0.21709924	0.156629639	0.146538201	0.357187571	0.482074146	0.482074146	-0.197463013	-0.169230478	-0.012480021	-0.07875112	-0.07875112	0.104783807	0.089296774	0.079934539	0.037814915	0.037814915	0.066596974	0.060725348	-0.017024638	-0.084445284	-0.084445284	0.106601401	0.090641456	0.190557936	0.283329594	0.283329594	-0.14668487	-0.115170662
172	-0.112365967	-0.209879494	-0.180635267	-0.154182423	0.144563373	0.008281268	-0.059952724	-0.072033391	-0.107887414	0.108429964	-0.118037958	-0.21709924	-0.185926164	-0.156629639	0.146538201	0.357187571	0.482074146	0.36185108	0.197463013	-0.169230478	-0.012480021	-0.07875112	-0.104243693	-0.104783807	0.089296774	0.079934539	0.037814915	-0.016363394	-0.066596974	0.060725348	-0.017024638	-0.084445284	-0.108522395	-0.106601401	0.090641456	0.190557936	0.283329594	0.247223777	0.14668487	-0.115170662
173	-0.112365967	-0.209879494	-0.180635267	-0.147977207	0.144563373	0.008281268	-0.059952724	-0.072033391	-0.096272011	0.108429964	-0.118037958	-0.21709924	-0.185926164	-0.150645645	0.146538201	0.357187571	0.482074146	0.36185108	0.205429246	-0.169230478	-0.012480021	-0.07875112	-0.104243693	-0.109516521	0.089296774	0.079934539	0.037814915	-0.016363394	-0.065633525	0.060725348	-0.017024638	-0.084445284	-0.108522395	-0.111620481	0.090641456	0.190557936	0.283329594	0.247223777	0.163144311	-0.115170662
174	-0.112365967	-0.209879494	-0.209879494	-0.021219454	0.014391786	0.008281268	-0.059952724	-0.059952724	-0.040118687	0.064434592	-0.118037958	-0.21709924	-0.21709924	-0.020411288	0.0121964	0.357187571	0.482074146	0.482074146	-0.039680394	0.112077931	-0.012480021	-0.07875112	-0.07875112	-0.068737996	0.028298503	0.079934539	0.037814915	0.037814915	-0.077692209	0.067875855	-0.017024638	-0.084445284	-0.084445284	-0.068276947	0.026318896	0.190557936	0.283329594	0.283329594	0.034266837	0.061680462
175	-0.112365967	-0.209879494	-0.209879494	-0.053877514	0.014391786	0.008281268	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.118037958	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.357187571	0.482074146	0.482074146	0.11674144	0.112077931	-0.012480021	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.079934539	0.037814915	0.037814915	-0.028422078	0.067875855	-0.017024638	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.190557936	0.283329594	0.283329594	0.118346303	0.061680462
176	-0.209879494	-0.209879494	-0.209879494	-0.053877514	0.014391786	-0.059952724	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.21709924	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.482074146	0.482074146	0.482074146	0.11674144	0.112077931	-0.07875112	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.037814915	0.037814915	0.037814915	-0.028422078	0.067875855	-0.084445284	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.283329594	0.283329594	0.283329594	0.118346303	0.061680462
177	-0.209879494	-0.209879494	-0.209879494	-0.053877514	0.014391786	-0.059952724	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.21709924	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.482074146	0.482074146	0.482074146	0.11674144	0.112077931	-0.07875112	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.037814915	0.037814915	0.037814915	-0.028422078	0.067875855	-0.084445284	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.283329594	0.283329594	0.283329594	0.118346303	0.061680462
178	-0.209879494	-0.209879494	-0.209879494	-0.053877514	0.014391786	-0.059952724	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.21709924	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.482074146	0.482074146	0.482074146	0.11674144	0.112077931	-0.07875112	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.037814915	0.037814915	0.037814915	-0.028422078	0.067875855	-0.084445284	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.283329594	0.283329594	0.283329594	0.118346303	0.061680462
179	-0.209879494	-0.209879494	-0.209879494	-0.053877514	0.014391786	-0.059952724	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.21709924	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.482074146	0.482074146	0.482074146	0.11674144	0.112077931	-0.07875112	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.037814915	0.037814915	0.037814915	-0.028422078	0.067875855	-0.084445284	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.283329594	0.283329594	0.283329594	0.118346303	0.061680462
180	-0.112365967	-0.209879494	-0.209879494	-0.053877514	0.014391786	0.008281268	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.118037958	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.357187571	0.482074146	0.482074146	0.11674144	0.112077931	-0.012480021	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.079934539	0.037814915	0.037814915	-0.028422078	0.067875855	-0.017024638	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.190557936	0.283329594	0.283329594	0.118346303	0.061680462
181	-0.112365967	-0.209879494	-0.209879494	-0.053877514	0.014391786	0.008281268	-0.059952724	-0.059952724	-0.015880067	0.064434592	-0.118037958	-0.21709924	-0.21709924	-0.055691807	0.0121964	0.357187571	0.482074146	0.482074146	0.11674144	0.112077931	-0.012480021	-0.07875112	-0.07875112	-0.063465169	0.028298503	0.079934539	0.037814915	0.037814915	-0.028422078	0.067875855	-0.017024638	-0.084445284	-0.084445284	-0.065178861	0.026318896	0.190557936	0.283329594	0.283329594	0.118346303	0.061680462
182	-0.112365967	-0.112365967	-0.209879494	-0.053877514	0.014391786	0.008281268	0.008281268	-0.059952724	-0.015880067	0.064434592	-0.118037958	-0.118037958	-0.21709924	-0.055691807	0.0121964	0.357187571	0.357187571	0.482074146	0.11674144	0.112077931	-0.012480021	-0.012480021	-0.07875112	-0.063465169	0.028298503	0.079934539	0.079934539	0.037814915	-0.028422078	0.067875855	-0.017024638	-0.017024638	-0.084445284	-0.065178861	0.026318896	0.190557936	0.190557936	0.283329594	0.118346303	0.061680462
183	-0.112365967	-0.112365967	-0.209879494	-0.053877514	0.014391786	0.008281268	0.008281268	-0.059952724	-0.015880067	0.064434592	-0.118037958	-0.118037958	-0.21709924	-0.055691807	0.0121964	0.357187571	0.357187571	0.482074146	0.11674144	0.112077931	-0.012480021	-0.012480021	-0.07875112	-0.063465169	0.028298503	0.079934539	0.079934539	0.037814915	-0.028422078	0.067875855	-0.017024638	-0.017024638	-0.084445284	-0.065178861	0.026318896	0.190557936	0.190557936	0.283329594	0.118346303	0.061680462
184	-0.112365967	-0.112365967	-0.209879494	0.014391786	0.014391786	0.008281268	0.008281268	-0.059952724	0.064434592	0.064434592	-0.118037958	-0.118037958	-0.21709924	0.0121964	0.0121964	0.357187571	0.357187571	0.482074146	0.112077931	0.112077931	-0.012480021	-0.012480021	-0.07875112	0.028298503	0.028298503	0.079934539	0.079934539	0.037814915	0.067875855	0.067875855	-0.017024638	-0.017024638	-0.084445284	0.026318896	0.026318896	0.190557936	0.190557936	0.283329594	0.061680462	0.061680462
185	-0.112365967	-0.112365967	-0.20646566	0.014391786	0.014391786	0.008281268	0.008281268	-0.072110677	0.064434592	0.064434592	-0.118037958	-0.118037958	-0.212991796	0.0121964	0.0121964	0.357187571	0.357187571	0.445875377	0.112077931	0.112077931	-0.012480021	-0.012480021	-0.058531373	0.028298503	0.028298503	0.079934539	0.079934539	0.042723092	0.067875855	0.067875855	-0.017024638	-0.017024638	-0.063466259	0.026318896	0.026318896	0.190557936	0.190557936	0.235355944	0.061680462	0.061680462
